Angola,RAS,2020-03-15T00:00:00.000+01:00,101.53846153846153,0,0,0
Argentina,RAS,2020-03-01T00:00:00.000+01:00,90.76923076923077,0,0,0
Australia,Queensland,2020-04-03T00:00:00.000+02:00,122.3076923076923,38,0,0
Australia,South Australia,2020-02-28T00:00:00.000+01:00,81.53846153846153,0,0,0
Australia,Victoria,2020-01-31T00:00:00.000+01:00,53.84615384615385,1,0,0
Azerbaijan,RAS,2020-02-25T00:00:00.000+01:00,79.23076923076923,0,0,0
Barbados,RAS,2020-03-25T00:00:00.000+01:00,109.23076923076923,0,0,0
Belarus,RAS,2020-03-29T00:00:00.000+01:00,112.3076923076923,0,0,0
Bosnia and Herzegovina,RAS,2020-04-11T00:00:00.000+02:00,128.46153846153845,45,1,10
Botswana,RAS,2020-03-19T00:00:00.000+01:00,104.61538461538461,0,0,0
Brazil,RAS,2020-03-18T00:00:00.000+01:00,103.84615384615384,51,2,0
Bulgaria,RAS,2020-02-23T00:00:00.000+01:00,77.6923076923077,0,0,0
Burkina Faso,RAS,2020-04-03T00:00:00.000+02:00,122.3076923076923,14,0,0
Cameroon,RAS,2020-03-25T00:00:00.000+01:00,109.23076923076923,9,1,2
Canada,British Columbia,2020-02-28T00:00:00.000+01:00,81.53846153846153,0,0,0
Canada,Manitoba,2020-02-17T00:00:00.000+01:00,73.07692307692308,0,0,0
Canada,Nova Scotia,2020-03-06T00:00:00.000+01:00,94.61538461538461,0,0,0
Canada,Ontario,2020-02-15T00:00:00.000+01:00,71.53846153846153,0,0,0
Canada,Prince Edward Island,2020-01-29T00:00:00.000+01:00,52.30769230769231,0,0,0
Canada,Quebec,2020-03-26T00:00:00.000+01:00,110.0,290,2,0
Canada,Quebec,2020-04-07T00:00:00.000+02:00,125.38461538461539,760,29,0
Canada,RAS,2020-03-30T00:00:00.000+02:00,113.07692307692308,0,0,0
Chad,RAS,2020-02-21T00:00:00.000+01:00,76.15384615384616,0,0,0
China,Chongqing,2020-03-05T00:00:00.000+01:00,93.84615384615384,0,0,10
China,Hainan,2020-02-07T00:00:00.000+01:00,65.38461538461539,11,1,2
China,Hainan,2020-04-04T00:00:00.000+02:00,123.07692307692308,0,0,0
China,Henan,2020-01-30T00:00:00.000+01:00,53.07692307692308,72,0,1
China,Henan,2020-02-04T00:00:00.000+01:00,63.07692307692308,109,0,11
China,Hubei,2020-01-24T00:00:00.000+01:00,48.46153846153846,105,7,3
China,Hubei,2020-03-28T00:00:00.000+01:00,111.53846153846153,0,3,366
China,Hunan,2020-02-19T00:00:00.000+01:00,74.61538461538461,1,0,34
China,Jilin,2020-02-07T00:00:00.000+01:00,65.38461538461539,6,1,0
China,Yunnan,2020-02-25T00:00:00.000+01:00,79.23076923076923,0,0,5
Congo (Kinshasa),RAS,2020-02-16T00:00:00.000+01:00,72.3076923076923,0,0,0
Costa Rica,RAS,2020-02-13T00:00:00.000+01:00,70.0,0,0,0
Croatia,RAS,2020-03-19T00:00:00.000+01:00,104.61538461538461,24,1,1
Denmark,Faroe Islands,2020-03-25T00:00:00.000+01:00,109.23076923076923,10,0,5
Denmark,Greenland,2020-02-09T00:00:00.000+01:00,66.92307692307692,0,0,0
Djibouti,RAS,2020-03-27T00:00:00.000+01:00,110.76923076923077,1,0,0
Djibouti,RAS,2020-03-28T00:00:00.000+01:00,111.53846153846153,2,0,0
Djibouti,RAS,2020-03-29T00:00:00.000+01:00,112.3076923076923,4,0,0
Egypt,RAS,2020-02-29T00:00:00.000+01:00,82.3076923076923,0,0,0
El Salvador,RAS,2020-01-27T00:00:00.000+01:00,50.769230769230774,0,0,0
Ethiopia,RAS,2020-02-02T00:00:00.000+01:00,61.53846153846154,0,0,0
