Afghanistan,AF,2020-03-06T00:00:00.000+01:00,94.61538461538461,0,0,0
Algeria,DZ,2020-03-08T00:00:00.000+01:00,96.15384615384616,2,0,0
Andorra,AD,2020-02-21T00:00:00.000+01:00,76.15384615384616,0,0,0
Australia,AU,2020-03-12T00:00:00.000+01:00,99.23076923076923,0,0,0
Azerbaijan,AZ,2020-01-26T00:00:00.000+01:00,50.0,0,0,0
Azerbaijan,AZ,2020-02-24T00:00:00.000+01:00,78.46153846153845,0,0,0
Bahamas,BS,2020-03-22T00:00:00.000+01:00,106.92307692307692,0,0,0
Barbados,BB,2020-02-19T00:00:00.000+01:00,74.61538461538461,0,0,0
Belarus,BY,2020-02-20T00:00:00.000+01:00,75.38461538461539,0,0,0
Bosnia and Herzegovina,BA,2020-02-26T00:00:00.000+01:00,80.0,0,0,0
Brazil,BR,2020-03-21T00:00:00.000+01:00,106.15384615384616,228,4,0
Brunei Darussalam,BN,2020-02-26T00:00:00.000+01:00,80.0,0,0,0
Bulgaria,BG,2020-02-05T00:00:00.000+01:00,63.84615384615385,0,0,0
Canada,CA,2020-03-26T00:00:00.000+01:00,110.0,791,8,1
Chile,CL,2020-02-07T00:00:00.000+01:00,65.38461538461539,0,0,0
Chile,CL,2020-02-15T00:00:00.000+01:00,71.53846153846153,0,0,0
Congo (Kinshasa),CD,2020-03-03T00:00:00.000+01:00,92.3076923076923,0,0,0
Czech Republic,CZ,2020-04-07T00:00:00.000+02:00,125.38461538461539,195,10,51
Côte d'Ivoire,CI,2020-03-31T00:00:00.000+02:00,113.84615384615384,11,0,1
Eritrea,ER,2020-04-03T00:00:00.000+02:00,122.3076923076923,0,0,0
Finland,FI,2020-02-18T00:00:00.000+01:00,73.84615384615384,0,0,0
Germany,DE,2020-03-17T00:00:00.000+01:00,103.07692307692308,1985,7,0
Ghana,GH,2020-02-18T00:00:00.000+01:00,73.84615384615384,0,0,0
Greece,GR,2020-02-13T00:00:00.000+01:00,70.0,0,0,0
Guatemala,GT,2020-02-20T00:00:00.000+01:00,75.38461538461539,0,0,0
Guyana,GY,2020-02-25T00:00:00.000+01:00,79.23076923076923,0,0,0
Indonesia,ID,2020-01-28T00:00:00.000+01:00,51.53846153846153,0,0,0
Indonesia,ID,2020-02-16T00:00:00.000+01:00,72.3076923076923,0,0,0
Iraq,IQ,2020-03-26T00:00:00.000+01:00,110.0,36,7,2
Ireland,IE,2020-03-11T00:00:00.000+01:00,98.46153846153847,9,1,0
Jamaica,JM,2020-03-26T00:00:00.000+01:00,110.0,0,0,0
Japan,JP,2020-03-16T00:00:00.000+01:00,102.3076923076923,0,5,26
Kazakhstan,KZ,2020-04-01T00:00:00.000+02:00,120.76923076923077,37,1,2
Kenya,KE,2020-01-29T00:00:00.000+01:00,52.30769230769231,0,0,0
Kuwait,KW,2020-03-27T00:00:00.000+01:00,110.76923076923077,17,0,8
Lao PDR,LA,2020-02-12T00:00:00.000+01:00,69.23076923076923,0,0,0
Lebanon,LB,2020-02-04T00:00:00.000+01:00,63.07692307692308,0,0,0
Liechtenstein,LI,2020-02-11T00:00:00.000+01:00,68.46153846153847,0,0,0
Luxembourg,LU,2020-02-16T00:00:00.000+01:00,72.3076923076923,0,0,0
Madagascar,MG,2020-02-17T00:00:00.000+01:00,73.07692307692308,0,0,0
Malawi,MW,2020-01-31T00:00:00.000+01:00,53.84615384615385,0,0,0
Mauritius,MU,2020-04-05T00:00:00.000+02:00,123.84615384615384,31,0,0
Monaco,MC,2020-03-26T00:00:00.000+01:00,110.0,2,0,0
Mongolia,MN,2020-02-20T00:00:00.000+01:00,75.38461538461539,0,0,0
Mozambique,MZ,2020-04-04T00:00:00.000+02:00,123.07692307692308,0,0,1
Myanmar,MM,2020-02-18T00:00:00.000+01:00,73.84615384615384,0,0,0
Nepal,NP,2020-03-17T00:00:00.000+01:00,103.07692307692308,0,0,0
New Zealand,NZ,2020-02-24T00:00:00.000+01:00,78.46153846153845,0,0,0
Niger,NE,2020-03-09T00:00:00.000+01:00,96.92307692307692,0,0,0
Peru,PE,2020-03-17T00:00:00.000+01:00,103.07692307692308,31,0,1
Philippines,PH,2020-03-03T00:00:00.000+01:00,92.3076923076923,0,0,0
Romania,RO,2020-02-23T00:00:00.000+01:00,77.6923076923077,0,0,0
Romania,RO,2020-03-07T00:00:00.000+01:00,95.38461538461539,0,0,2
Saint Vincent and Grenadines,VC,2020-03-15T00:00:00.000+01:00,101.53846153846153,0,0,0
Saint Vincent and Grenadines,VC,2020-03-20T00:00:00.000+01:00,105.38461538461539,0,0,0
Saint Vincent and Grenadines,VC,2020-03-26T00:00:00.000+01:00,110.0,0,0,0
