Andorra,AD,2020-01-25T00:00:00.000+01:00,49.230769230769226,0,0,0
Andorra,AD,2020-03-31T00:00:00.000+02:00,113.84615384615384,6,4,0
Antigua and Barbuda,AG,2020-03-05T00:00:00.000+01:00,93.84615384615384,0,0,0
Argentina,AR,2020-02-16T00:00:00.000+01:00,72.3076923076923,0,0,0
Australia,AU,2020-01-29T00:00:00.000+01:00,52.30769230769231,1,0,0
Austria,AT,2020-02-10T00:00:00.000+01:00,67.6923076923077,0,0,0
Belize,BZ,2020-03-17T00:00:00.000+01:00,103.07692307692308,0,0,0
Bosnia and Herzegovina,BA,2020-03-26T00:00:00.000+01:00,110.0,15,0,0
Brunei Darussalam,BN,2020-02-02T00:00:00.000+01:00,61.53846153846154,0,0,0
Cambodia,KH,2020-02-15T00:00:00.000+01:00,71.53846153846153,0,0,0
Cameroon,CM,2020-02-09T00:00:00.000+01:00,66.92307692307692,0,0,0
Cape Verde,CV,2020-01-31T00:00:00.000+01:00,53.84615384615385,0,0,0
Cape Verde,CV,2020-03-14T00:00:00.000+01:00,100.76923076923077,0,0,0
Central African Republic,CF,2020-03-22T00:00:00.000+01:00,106.92307692307692,0,0,0
Chad,TD,2020-02-15T00:00:00.000+01:00,71.53846153846153,0,0,0
Chad,TD,2020-02-21T00:00:00.000+01:00,76.15384615384616,0,0,0
Chile,CL,2020-03-29T00:00:00.000+01:00,112.3076923076923,230,1,14
Croatia,HR,2020-01-28T00:00:00.000+01:00,51.53846153846153,0,0,0
Cuba,CU,2020-03-22T00:00:00.000+01:00,106.92307692307692,14,0,0
Cyprus,CY,2020-02-08T00:00:00.000+01:00,66.15384615384616,0,0,0
Djibouti,DJ,2020-01-27T00:00:00.000+01:00,50.769230769230774,0,0,0
Djibouti,DJ,2020-02-14T00:00:00.000+01:00,70.76923076923077,0,0,0
Djibouti,DJ,2020-02-22T00:00:00.000+01:00,76.92307692307692,0,0,0
Dominica,DM,2020-02-04T00:00:00.000+01:00,63.07692307692308,0,0,0
Egypt,EG,2020-01-30T00:00:00.000+01:00,53.07692307692308,0,0,0
Ethiopia,ET,2020-04-03T00:00:00.000+02:00,122.3076923076923,6,0,0
Fiji,FJ,2020-03-06T00:00:00.000+01:00,94.61538461538461,0,0,0
Finland,FI,2020-03-24T00:00:00.000+01:00,108.46153846153845,92,0,0
Gabon,GA,2020-03-01T00:00:00.000+01:00,90.76923076923077,0,0,0
Ghana,GH,2020-02-29T00:00:00.000+01:00,82.3076923076923,0,0,0
Greece,GR,2020-03-21T00:00:00.000+01:00,106.15384615384616,35,7,0
Greece,GR,2020-03-28T00:00:00.000+01:00,111.53846153846153,95,4,0
Grenada,GD,2020-03-13T00:00:00.000+01:00,100.0,0,0,0
Grenada,GD,2020-03-19T00:00:00.000+01:00,104.61538461538461,0,0,0
Guyana,GY,2020-04-02T00:00:00.000+02:00,121.53846153846153,0,2,0
Iceland,IS,2020-04-07T00:00:00.000+02:00,125.38461538461539,24,0,99
Indonesia,ID,2020-01-31T00:00:00.000+01:00,53.84615384615385,0,0,0
Indonesia,ID,2020-02-04T00:00:00.000+01:00,63.07692307692308,0,0,0
"Iran, Islamic Republic of",IR,2020-02-28T00:00:00.000+01:00,81.53846153846153,143,8,24
Iraq,IQ,2020-02-06T00:00:00.000+01:00,64.61538461538461,0,0,0
Ireland,IE,2020-01-28T00:00:00.000+01:00,51.53846153846153,0,0,0
Israel,IL,2020-01-27T00:00:00.000+01:00,50.769230769230774,0,0,0
Jamaica,JM,2020-02-21T00:00:00.000+01:00,76.15384615384616,0,0,0
Korea (South),KR,2020-03-13T00:00:00.000+01:00,100.0,110,0,177
Lao PDR,LA,2020-03-26T00:00:00.000+01:00,110.0,3,0,0
Liberia,LR,2020-02-21T00:00:00.000+01:00,76.15384615384616,0,0,0
Libya,LY,2020-03-10T00:00:00.000+01:00,97.6923076923077,0,0,0
Liechtenstein,LI,2020-01-22T00:00:00.000+01:00,46.92307692307692,"","",""
Liechtenstein,LI,2020-02-06T00:00:00.000+01:00,64.61538461538461,0,0,0
Maldives,MV,2020-02-22T00:00:00.000+01:00,76.92307692307692,0,0,0
Mali,ML,2020-01-24T00:00:00.000+01:00,48.46153846153846,0,0,0
Malta,MT,2020-01-26T00:00:00.000+01:00,50.0,0,0,0
Mauritius,MU,2020-03-29T00:00:00.000+01:00,112.3076923076923,5,1,0
Montenegro,ME,2020-02-21T00:00:00.000+01:00,76.15384615384616,0,0,0
Nepal,NP,2020-03-14T00:00:00.000+01:00,100.76923076923077,0,0,0
Norway,NO,2020-03-24T00:00:00.000+01:00,108.46153846153845,242,2,5
Pakistan,PK,2020-03-12T00:00:00.000+01:00,99.23076923076923,1,0,0
Paraguay,PY,2020-02-06T00:00:00.000+01:00,64.61538461538461,0,0,0
Peru,PE,2020-03-07T00:00:00.000+01:00,95.38461538461539,0,0,0
Philippines,PH,2020-03-29T00:00:00.000+01:00,112.3076923076923,343,3,7
Republic of Kosovo,XK,2020-04-01T00:00:00.000+02:00,120.76923076923077,13,0,4
Russian Federation,RU,2020-02-15T00:00:00.000+01:00,71.53846153846153,0,0,0
San Marino,SM,2020-02-12T00:00:00.000+01:00,69.23076923076923,0,0,0
Serbia,RS,2020-02-17T00:00:00.000+01:00,73.07692307692308,0,0,0
Sierra Leone,SL,2020-01-30T00:00:00.000+01:00,53.07692307692308,0,0,0
South Africa,ZA,2020-03-22T00:00:00.000+01:00,106.92307692307692,34,0,0
Sudan,SD,2020-03-18T00:00:00.000+01:00,103.84615384615384,1,0,0
Suriname,SR,2020-03-14T00:00:00.000+01:00,100.76923076923077,1,0,0
Swaziland,SZ,2020-01-30T00:00:00.000+01:00,53.07692307692308,0,0,0
Swaziland,SZ,2020-02-16T00:00:00.000+01:00,72.3076923076923,0,0,0
"Tanzania, United Republic of",TZ,2020-02-23T00:00:00.000+01:00,77.6923076923077,0,0,0
Timor-Leste,TL,2020-03-27T00:00:00.000+01:00,110.76923076923077,0,0,0
Trinidad and Tobago,TT,2020-02-27T00:00:00.000+01:00,80.76923076923077,0,0,0
Tunisia,TN,2020-02-17T00:00:00.000+01:00,73.07692307692308,0,0,0
Turkey,TR,2020-03-01T00:00:00.000+01:00,90.76923076923077,0,0,0
Uganda,UG,2020-03-30T00:00:00.000+02:00,113.07692307692308,0,0,0
Ukraine,UA,2020-04-08T00:00:00.000+02:00,126.15384615384616,206,7,7
Uruguay,UY,2020-02-07T00:00:00.000+01:00,65.38461538461539,0,0,0
Viet Nam,VN,2020-02-02T00:00:00.000+01:00,61.53846153846154,0,0,0
Zambia,ZM,2020-02-07T00:00:00.000+01:00,65.38461538461539,0,0,0
