Algeria,DZ,2020-03-15T00:00:00.000+01:00,101.53846153846153,11,1,0
Antigua and Barbuda,AG,2020-02-11T00:00:00.000+01:00,68.46153846153847,0,0,0
Australia,AU,2020-01-31T00:00:00.000+01:00,53.84615384615385,0,0,0
Azerbaijan,AZ,2020-01-22T00:00:00.000+01:00,46.92307692307692,"","",""
Bahrain,BH,2020-03-12T00:00:00.000+01:00,99.23076923076923,0,0,0
Bahrain,BH,2020-03-29T00:00:00.000+01:00,112.3076923076923,23,0,7
Bangladesh,BD,2020-04-07T00:00:00.000+02:00,125.38461538461539,41,5,0
Benin,BJ,2020-02-05T00:00:00.000+01:00,63.84615384615385,0,0,0
Bolivia,BO,2020-02-19T00:00:00.000+01:00,74.61538461538461,0,0,0
Brunei Darussalam,BN,2020-03-13T00:00:00.000+01:00,100.0,26,0,0
Burundi,BI,2020-02-19T00:00:00.000+01:00,74.61538461538461,0,0,0
Cape Verde,CV,2020-04-01T00:00:00.000+02:00,120.76923076923077,0,0,0
Chile,CL,2020-03-13T00:00:00.000+01:00,100.0,20,0,0
Côte d'Ivoire,CI,2020-02-14T00:00:00.000+01:00,70.76923076923077,0,0,0
Dominica,DM,2020-01-24T00:00:00.000+01:00,48.46153846153846,0,0,0
Dominica,DM,2020-02-16T00:00:00.000+01:00,72.3076923076923,0,0,0
El Salvador,SV,2020-01-26T00:00:00.000+01:00,50.0,0,0,0
El Salvador,SV,2020-03-25T00:00:00.000+01:00,109.23076923076923,4,0,0
Equatorial Guinea,GQ,2020-03-19T00:00:00.000+01:00,104.61538461538461,2,0,0
Eritrea,ER,2020-03-30T00:00:00.000+02:00,113.07692307692308,0,0,0
Gabon,GA,2020-02-05T00:00:00.000+01:00,63.84615384615385,0,0,0
Greece,GR,2020-02-05T00:00:00.000+01:00,63.84615384615385,0,0,0
Grenada,GD,2020-02-16T00:00:00.000+01:00,72.3076923076923,0,0,0
Guinea,GN,2020-04-06T00:00:00.000+02:00,124.61538461538461,7,0,0
Honduras,HN,2020-02-19T00:00:00.000+01:00,74.61538461538461,0,0,0
Hungary,HU,2020-02-19T00:00:00.000+01:00,74.61538461538461,0,0,0
Indonesia,ID,2020-02-18T00:00:00.000+01:00,73.84615384615384,0,0,0
"Iran, Islamic Republic of",IR,2020-01-23T00:00:00.000+01:00,47.69230769230769,0,0,0
Ireland,IE,2020-03-25T00:00:00.000+01:00,109.23076923076923,235,2,0
Israel,IL,2020-02-19T00:00:00.000+01:00,74.61538461538461,0,0,0
Italy,IT,2020-01-30T00:00:00.000+01:00,53.07692307692308,0,0,0
Italy,IT,2020-02-21T00:00:00.000+01:00,76.15384615384616,17,1,0
Italy,IT,2020-04-07T00:00:00.000+02:00,125.38461538461539,3039,604,1555
Jordan,JO,2020-03-31T00:00:00.000+02:00,113.84615384615384,6,0,4
Kenya,KE,2020-02-02T00:00:00.000+01:00,61.53846153846154,0,0,0
Kenya,KE,2020-02-07T00:00:00.000+01:00,65.38461538461539,0,0,0
Korea (South),KR,2020-02-05T00:00:00.000+01:00,63.84615384615385,3,0,0
Kyrgyzstan,KG,2020-02-04T00:00:00.000+01:00,63.07692307692308,0,0,0
Latvia,LV,2020-02-12T00:00:00.000+01:00,69.23076923076923,0,0,0
Latvia,LV,2020-03-25T00:00:00.000+01:00,109.23076923076923,24,0,0
Latvia,LV,2020-03-28T00:00:00.000+01:00,111.53846153846153,25,0,0
Libya,LY,2020-04-01T00:00:00.000+02:00,120.76923076923077,0,0,-1
Lithuania,LT,2020-02-16T00:00:00.000+01:00,72.3076923076923,0,0,0
Malaysia,MY,2020-02-17T00:00:00.000+01:00,73.07692307692308,0,0,0
Mali,ML,2020-03-25T00:00:00.000+01:00,109.23076923076923,2,0,0
Mauritius,MU,2020-02-17T00:00:00.000+01:00,73.07692307692308,0,0,0
Monaco,MC,2020-03-23T00:00:00.000+01:00,107.6923076923077,0,0,0
Montenegro,ME,2020-02-12T00:00:00.000+01:00,69.23076923076923,0,0,0
Morocco,MA,2020-04-06T00:00:00.000+02:00,124.61538461538461,99,10,5
Namibia,NA,2020-01-23T00:00:00.000+01:00,47.69230769230769,0,0,0
Netherlands,NL,2020-03-12T00:00:00.000+01:00,99.23076923076923,0,0,0
Netherlands,NL,2020-03-26T00:00:00.000+01:00,110.0,1030,78,2
Nicaragua,NI,2020-03-05T00:00:00.000+01:00,93.84615384615384,0,0,0
Niger,NE,2020-03-01T00:00:00.000+01:00,90.76923076923077,0,0,0
Norway,NO,2020-02-12T00:00:00.000+01:00,69.23076923076923,0,0,0
Pakistan,PK,2020-02-02T00:00:00.000+01:00,61.53846153846154,0,0,0
Papua New Guinea,PG,2020-01-25T00:00:00.000+01:00,49.230769230769226,0,0,0
Peru,PE,2020-01-26T00:00:00.000+01:00,50.0,0,0,0
Peru,PE,2020-02-15T00:00:00.000+01:00,71.53846153846153,0,0,0
Peru,PE,2020-03-06T00:00:00.000+01:00,94.61538461538461,1,0,0
Poland,PL,2020-03-09T00:00:00.000+01:00,96.92307692307692,5,0,0
Qatar,QA,2020-01-31T00:00:00.000+01:00,53.84615384615385,0,0,0
Saint Kitts and Nevis,KN,2020-03-02T00:00:00.000+01:00,91.53846153846153,0,0,0
San Marino,SM,2020-02-22T00:00:00.000+01:00,76.92307692307692,0,0,0
Senegal,SN,2020-02-24T00:00:00.000+01:00,78.46153846153845,0,0,0
Senegal,SN,2020-04-06T00:00:00.000+02:00,124.61538461538461,4,0,10
Serbia,RS,2020-02-15T00:00:00.000+01:00,71.53846153846153,0,0,0
Sierra Leone,SL,2020-02-10T00:00:00.000+01:00,67.6923076923077,0,0,0
Slovakia,SK,2020-01-29T00:00:00.000+01:00,52.30769230769231,0,0,0
Spain,ES,2020-03-06T00:00:00.000+01:00,94.61538461538461,141,2,0
Spain,ES,2020-03-26T00:00:00.000+01:00,110.0,8271,718,1648
Swaziland,SZ,2020-03-27T00:00:00.000+01:00,110.76923076923077,3,0,0
Sweden,SE,2020-04-04T00:00:00.000+02:00,123.07692307692308,312,15,0
Switzerland,CH,2020-02-14T00:00:00.000+01:00,70.76923076923077,0,0,0
"Tanzania, United Republic of",TZ,2020-03-05T00:00:00.000+01:00,93.84615384615384,0,0,0
"Tanzania, United Republic of",TZ,2020-03-07T00:00:00.000+01:00,95.38461538461539,0,0,0
Timor-Leste,TL,2020-01-27T00:00:00.000+01:00,50.769230769230774,0,0,0
Uganda,UG,2020-02-13T00:00:00.000+01:00,70.0,0,0,0
