Algeria,DZ,2020-04-03T00:00:00.000+02:00,122.3076923076923,185,19,1
Bahrain,BH,2020-02-13T00:00:00.000+01:00,70.0,0,0,0
Belgium,BE,2020-02-03T00:00:00.000+01:00,62.30769230769231,0,0,0
Belgium,BE,2020-02-10T00:00:00.000+01:00,67.6923076923077,0,0,0
Benin,BJ,2020-01-27T00:00:00.000+01:00,50.769230769230774,0,0,0
Brunei Darussalam,BN,2020-03-25T00:00:00.000+01:00,109.23076923076923,5,0,0
Cameroon,CM,2020-02-11T00:00:00.000+01:00,68.46153846153847,0,0,0
Central African Republic,CF,2020-02-22T00:00:00.000+01:00,76.92307692307692,0,0,0
Chad,TD,2020-03-01T00:00:00.000+01:00,90.76923076923077,0,0,0
Chile,CL,2020-02-02T00:00:00.000+01:00,61.53846153846154,0,0,0
Congo (Brazzaville),CG,2020-01-22T00:00:00.000+01:00,46.92307692307692,"","",""
Costa Rica,CR,2020-02-04T00:00:00.000+01:00,63.07692307692308,0,0,0
Cuba,CU,2020-02-28T00:00:00.000+01:00,81.53846153846153,0,0,0
Czech Republic,CZ,2020-01-30T00:00:00.000+01:00,53.07692307692308,0,0,0
Djibouti,DJ,2020-03-12T00:00:00.000+01:00,99.23076923076923,0,0,0
Dominican Republic,DO,2020-03-11T00:00:00.000+01:00,98.46153846153847,0,0,0
Eritrea,ER,2020-02-07T00:00:00.000+01:00,65.38461538461539,0,0,0
Gambia,GM,2020-02-04T00:00:00.000+01:00,63.07692307692308,0,0,0
Georgia,GE,2020-03-20T00:00:00.000+01:00,105.38461538461539,3,0,0
Georgia,GE,2020-04-06T00:00:00.000+02:00,124.61538461538461,14,0,3
Germany,DE,2020-03-21T00:00:00.000+01:00,106.15384615384616,2365,17,53
Greece,GR,2020-02-01T00:00:00.000+01:00,60.76923076923077,0,0,0
Guyana,GY,2020-02-14T00:00:00.000+01:00,70.76923076923077,0,0,0
Holy See (Vatican City State),VA,2020-03-15T00:00:00.000+01:00,101.53846153846153,0,0,0
India,IN,2020-03-01T00:00:00.000+01:00,90.76923076923077,0,0,0
Indonesia,ID,2020-02-27T00:00:00.000+01:00,80.76923076923077,0,0,0
Jordan,JO,2020-03-20T00:00:00.000+01:00,105.38461538461539,16,0,0
Kazakhstan,KZ,2020-03-01T00:00:00.000+01:00,90.76923076923077,0,0,0
Kenya,KE,2020-02-15T00:00:00.000+01:00,71.53846153846153,0,0,0
Kenya,KE,2020-03-17T00:00:00.000+01:00,103.07692307692308,0,0,0
Kyrgyzstan,KG,2020-03-27T00:00:00.000+01:00,110.76923076923077,14,0,0
Lebanon,LB,2020-02-08T00:00:00.000+01:00,66.15384615384616,0,0,0
Maldives,MV,2020-02-25T00:00:00.000+01:00,79.23076923076923,0,0,0
Mali,ML,2020-03-28T00:00:00.000+01:00,111.53846153846153,7,0,0
Mauritania,MR,2020-02-03T00:00:00.000+01:00,62.30769230769231,0,0,0
Mongolia,MN,2020-01-25T00:00:00.000+01:00,49.230769230769226,0,0,0
Montenegro,ME,2020-03-16T00:00:00.000+01:00,102.3076923076923,0,0,0
Nepal,NP,2020-03-07T00:00:00.000+01:00,95.38461538461539,0,0,0
Nepal,NP,2020-04-01T00:00:00.000+02:00,120.76923076923077,0,0,0
Panama,PA,2020-02-01T00:00:00.000+01:00,60.76923076923077,0,0,0
Panama,PA,2020-02-20T00:00:00.000+01:00,75.38461538461539,0,0,0
Paraguay,PY,2020-04-05T00:00:00.000+02:00,123.84615384615384,8,0,0
Philippines,PH,2020-03-04T00:00:00.000+01:00,93.07692307692308,0,0,0
Portugal,PT,2020-02-19T00:00:00.000+01:00,74.61538461538461,0,0,0
Romania,RO,2020-03-30T00:00:00.000+02:00,113.07692307692308,294,22,3
San Marino,SM,2020-02-19T00:00:00.000+01:00,74.61538461538461,0,0,0
Saudi Arabia,SA,2020-03-01T00:00:00.000+01:00,90.76923076923077,0,0,0
Senegal,SN,2020-02-19T00:00:00.000+01:00,74.61538461538461,0,0,0
Seychelles,SC,2020-01-25T00:00:00.000+01:00,49.230769230769226,0,0,0
Sierra Leone,SL,2020-02-25T00:00:00.000+01:00,79.23076923076923,0,0,0
Sierra Leone,SL,2020-03-11T00:00:00.000+01:00,98.46153846153847,0,0,0
Suriname,SR,2020-03-08T00:00:00.000+01:00,96.15384615384616,0,0,0
Suriname,SR,2020-03-11T00:00:00.000+01:00,98.46153846153847,0,0,0
Switzerland,CH,2020-02-01T00:00:00.000+01:00,60.76923076923077,0,0,0
Syrian Arab Republic (Syria),SY,2020-03-04T00:00:00.000+01:00,93.07692307692308,0,0,0
"Tanzania, United Republic of",TZ,2020-03-23T00:00:00.000+01:00,107.6923076923077,0,0,0
Thailand,TH,2020-02-28T00:00:00.000+01:00,81.53846153846153,1,0,6
Timor-Leste,TL,2020-03-13T00:00:00.000+01:00,100.0,0,0,0
Togo,TG,2020-01-29T00:00:00.000+01:00,52.30769230769231,0,0,0
Turkey,TR,2020-03-24T00:00:00.000+01:00,108.46153846153845,343,7,0
Viet Nam,VN,2020-02-04T00:00:00.000+01:00,63.07692307692308,0,0,0
