Afghanistan,AF,2020-03-21T00:00:00.000+01:00,106.15384615384616,0,0,0
Bahrain,BH,2020-02-29T00:00:00.000+01:00,82.3076923076923,5,0,0
Bahrain,BH,2020-03-07T00:00:00.000+01:00,95.38461538461539,25,0,0
Bangladesh,BD,2020-02-21T00:00:00.000+01:00,76.15384615384616,0,0,0
Barbados,BB,2020-01-29T00:00:00.000+01:00,52.30769230769231,0,0,0
Bolivia,BO,2020-03-02T00:00:00.000+01:00,91.53846153846153,0,0,0
Bolivia,BO,2020-03-28T00:00:00.000+01:00,111.53846153846153,13,0,0
Botswana,BW,2020-03-07T00:00:00.000+01:00,95.38461538461539,0,0,0
Brazil,BR,2020-04-06T00:00:00.000+02:00,124.61538461538461,1031,78,0
Brunei Darussalam,BN,2020-02-18T00:00:00.000+01:00,73.84615384615384,0,0,0
Congo (Kinshasa),CD,2020-04-05T00:00:00.000+02:00,123.84615384615384,0,0,0
Croatia,HR,2020-03-10T00:00:00.000+01:00,97.6923076923077,2,0,0
Cuba,CU,2020-02-05T00:00:00.000+01:00,63.84615384615385,0,0,0
El Salvador,SV,2020-02-29T00:00:00.000+01:00,82.3076923076923,0,0,0
Fiji,FJ,2020-04-02T00:00:00.000+02:00,121.53846153846153,2,0,0
Georgia,GE,2020-02-01T00:00:00.000+01:00,60.76923076923077,0,0,0
Georgia,GE,2020-02-02T00:00:00.000+01:00,61.53846153846154,0,0,0
Ghana,GH,2020-03-17T00:00:00.000+01:00,103.07692307692308,1,0,0
Guinea-Bissau,GW,2020-03-23T00:00:00.000+01:00,107.6923076923077,0,0,0
Haiti,HT,2020-02-19T00:00:00.000+01:00,74.61538461538461,0,0,0
Holy See (Vatican City State),VA,2020-01-26T00:00:00.000+01:00,50.0,0,0,0
Holy See (Vatican City State),VA,2020-02-09T00:00:00.000+01:00,66.92307692307692,0,0,0
Holy See (Vatican City State),VA,2020-02-20T00:00:00.000+01:00,75.38461538461539,0,0,0
Holy See (Vatican City State),VA,2020-03-20T00:00:00.000+01:00,105.38461538461539,0,0,0
Hungary,HU,2020-03-19T00:00:00.000+01:00,104.61538461538461,15,0,0
Iceland,IS,2020-03-07T00:00:00.000+01:00,95.38461538461539,7,0,0
Iraq,IQ,2020-03-25T00:00:00.000+01:00,109.23076923076923,30,2,28
Ireland,IE,2020-01-25T00:00:00.000+01:00,49.230769230769226,0,0,0
Israel,IL,2020-03-04T00:00:00.000+01:00,93.07692307692308,3,0,0
Kenya,KE,2020-02-03T00:00:00.000+01:00,62.30769230769231,0,0,0
Kenya,KE,2020-04-03T00:00:00.000+02:00,122.3076923076923,12,1,0
Kuwait,KW,2020-01-31T00:00:00.000+01:00,53.84615384615385,0,0,0
Liberia,LR,2020-03-28T00:00:00.000+01:00,111.53846153846153,0,0,0
Lithuania,LT,2020-03-03T00:00:00.000+01:00,92.3076923076923,0,0,0
"Macedonia, Republic of",MK,2020-03-02T00:00:00.000+01:00,91.53846153846153,0,0,0
Malawi,MW,2020-02-18T00:00:00.000+01:00,73.84615384615384,0,0,0
Moldova,MD,2020-01-22T00:00:00.000+01:00,46.92307692307692,"","",""
Myanmar,MM,2020-02-16T00:00:00.000+01:00,72.3076923076923,0,0,0
Nigeria,NG,2020-01-24T00:00:00.000+01:00,48.46153846153846,0,0,0
Pakistan,PK,2020-02-13T00:00:00.000+01:00,70.0,0,0,0
Papua New Guinea,PG,2020-03-21T00:00:00.000+01:00,106.15384615384616,0,0,0
Saint Kitts and Nevis,KN,2020-02-10T00:00:00.000+01:00,67.6923076923077,0,0,0
Saudi Arabia,SA,2020-02-29T00:00:00.000+01:00,82.3076923076923,0,0,0
Serbia,RS,2020-03-06T00:00:00.000+01:00,94.61538461538461,1,0,0
Serbia,RS,2020-04-03T00:00:00.000+02:00,122.3076923076923,305,8,0
Seychelles,SC,2020-02-10T00:00:00.000+01:00,67.6923076923077,0,0,0
Seychelles,SC,2020-03-25T00:00:00.000+01:00,109.23076923076923,0,0,0
Singapore,SG,2020-02-05T00:00:00.000+01:00,63.84615384615385,4,0,0
Slovakia,SK,2020-02-05T00:00:00.000+01:00,63.84615384615385,0,0,0
South Africa,ZA,2020-01-26T00:00:00.000+01:00,50.0,0,0,0
Spain,ES,2020-01-25T00:00:00.000+01:00,49.230769230769226,0,0,0
Sudan,SD,2020-01-24T00:00:00.000+01:00,48.46153846153846,0,0,0
Sudan,SD,2020-03-07T00:00:00.000+01:00,95.38461538461539,0,0,0
Sweden,SE,2020-01-24T00:00:00.000+01:00,48.46153846153846,0,0,0
Switzerland,CH,2020-03-18T00:00:00.000+01:00,103.84615384615384,328,1,11
Syrian Arab Republic (Syria),SY,2020-03-13T00:00:00.000+01:00,100.0,0,0,0
"Tanzania, United Republic of",TZ,2020-02-07T00:00:00.000+01:00,65.38461538461539,0,0,0
"Tanzania, United Republic of",TZ,2020-03-29T00:00:00.000+01:00,112.3076923076923,0,0,0
Togo,TG,2020-01-23T00:00:00.000+01:00,47.69230769230769,0,0,0
Togo,TG,2020-02-06T00:00:00.000+01:00,64.61538461538461,0,0,0
Togo,TG,2020-03-01T00:00:00.000+01:00,90.76923076923077,0,0,0
Trinidad and Tobago,TT,2020-02-17T00:00:00.000+01:00,73.07692307692308,0,0,0
Tunisia,TN,2020-04-05T00:00:00.000+02:00,123.84615384615384,21,4,0
Ukraine,UA,2020-03-03T00:00:00.000+01:00,92.3076923076923,1,0,0
United Arab Emirates,AE,2020-02-28T00:00:00.000+01:00,81.53846153846153,6,0,1
United Kingdom,GB,2020-03-19T00:00:00.000+01:00,104.61538461538461,74,66,0
United States of America,US,2020-01-27T00:00:00.000+01:00,50.769230769230774,0,0,0
Uruguay,UY,2020-01-28T00:00:00.000+01:00,51.53846153846153,0,0,0
Uruguay,UY,2020-02-21T00:00:00.000+01:00,76.15384615384616,0,0,0
