Andorra,AD,2020-03-09T00:00:00.000+01:00,96.92307692307692,0,0,0
Andorra,AD,2020-03-14T00:00:00.000+01:00,100.76923076923077,0,0,1
Armenia,AM,2020-02-29T00:00:00.000+01:00,82.3076923076923,0,0,0
Azerbaijan,AZ,2020-01-31T00:00:00.000+01:00,53.84615384615385,0,0,0
Azerbaijan,AZ,2020-02-19T00:00:00.000+01:00,74.61538461538461,0,0,0
Azerbaijan,AZ,2020-02-21T00:00:00.000+01:00,76.15384615384616,0,0,0
Bahamas,BS,2020-04-01T00:00:00.000+02:00,120.76923076923077,7,1,0
Belarus,BY,2020-02-07T00:00:00.000+01:00,65.38461538461539,0,0,0
Botswana,BW,2020-02-21T00:00:00.000+01:00,76.15384615384616,0,0,0
Brazil,BR,2020-03-23T00:00:00.000+01:00,107.6923076923077,378,9,0
Burundi,BI,2020-02-18T00:00:00.000+01:00,73.84615384615384,0,0,0
Burundi,BI,2020-03-31T00:00:00.000+02:00,113.84615384615384,2,0,0
Cyprus,CY,2020-02-11T00:00:00.000+01:00,68.46153846153847,0,0,0
Czech Republic,CZ,2020-02-15T00:00:00.000+01:00,71.53846153846153,0,0,0
Dominican Republic,DO,2020-02-16T00:00:00.000+01:00,72.3076923076923,0,0,0
Estonia,EE,2020-02-03T00:00:00.000+01:00,62.30769230769231,0,0,0
Estonia,EE,2020-03-29T00:00:00.000+01:00,112.3076923076923,34,2,0
Finland,FI,2020-02-01T00:00:00.000+01:00,60.76923076923077,0,0,0
Finland,FI,2020-02-17T00:00:00.000+01:00,73.07692307692308,0,0,0
Germany,DE,2020-01-24T00:00:00.000+01:00,48.46153846153846,0,0,0
Ghana,GH,2020-02-19T00:00:00.000+01:00,74.61538461538461,0,0,0
Guinea-Bissau,GW,2020-03-16T00:00:00.000+01:00,102.3076923076923,0,0,0
Guyana,GY,2020-03-27T00:00:00.000+01:00,110.76923076923077,0,0,0
Holy See (Vatican City State),VA,2020-01-23T00:00:00.000+01:00,47.69230769230769,0,0,0
Hungary,HU,2020-02-27T00:00:00.000+01:00,80.76923076923077,0,0,0
Iceland,IS,2020-03-29T00:00:00.000+01:00,112.3076923076923,57,0,21
Iceland,IS,2020-04-05T00:00:00.000+02:00,123.84615384615384,69,0,32
"Iran, Islamic Republic of",IR,2020-02-10T00:00:00.000+01:00,67.6923076923077,0,0,0
Iraq,IQ,2020-01-30T00:00:00.000+01:00,53.07692307692308,0,0,0
Jamaica,JM,2020-02-07T00:00:00.000+01:00,65.38461538461539,0,0,0
Kazakhstan,KZ,2020-04-08T00:00:00.000+02:00,126.15384615384616,30,1,3
Kuwait,KW,2020-01-23T00:00:00.000+01:00,47.69230769230769,0,0,0
Kyrgyzstan,KG,2020-03-15T00:00:00.000+01:00,101.53846153846153,0,0,0
Libya,LY,2020-03-24T00:00:00.000+01:00,108.46153846153845,1,0,0
Liechtenstein,LI,2020-03-19T00:00:00.000+01:00,104.61538461538461,0,0,0
Lithuania,LT,2020-02-02T00:00:00.000+01:00,61.53846153846154,0,0,0
Lithuania,LT,2020-03-31T00:00:00.000+02:00,113.84615384615384,46,1,0
Montenegro,ME,2020-02-13T00:00:00.000+01:00,70.0,0,0,0
Namibia,NA,2020-02-21T00:00:00.000+01:00,76.15384615384616,0,0,0
Namibia,NA,2020-04-07T00:00:00.000+02:00,125.38461538461539,0,0,0
New Zealand,NZ,2020-03-13T00:00:00.000+01:00,100.0,0,0,0
New Zealand,NZ,2020-03-20T00:00:00.000+01:00,105.38461538461539,11,0,0
Norway,NO,2020-04-08T00:00:00.000+02:00,126.15384615384616,0,12,0
Panama,PA,2020-02-15T00:00:00.000+01:00,71.53846153846153,0,0,0
Republic of Kosovo,XK,2020-02-26T00:00:00.000+01:00,80.0,0,0,0
Republic of Kosovo,XK,2020-03-24T00:00:00.000+01:00,108.46153846153845,0,0,0
Romania,RO,2020-04-07T00:00:00.000+02:00,125.38461538461539,360,21,54
Rwanda,RW,2020-04-05T00:00:00.000+02:00,123.84615384615384,2,0,4
Sierra Leone,SL,2020-01-28T00:00:00.000+01:00,51.53846153846153,0,0,0
Sierra Leone,SL,2020-02-18T00:00:00.000+01:00,73.84615384615384,0,0,0
Singapore,SG,2020-03-14T00:00:00.000+01:00,100.76923076923077,12,0,8
Slovenia,SI,2020-01-31T00:00:00.000+01:00,53.84615384615385,0,0,0
South Africa,ZA,2020-03-21T00:00:00.000+01:00,106.15384615384616,38,0,0
Sri Lanka,LK,2020-03-21T00:00:00.000+01:00,106.15384615384616,4,0,-2
Suriname,SR,2020-02-03T00:00:00.000+01:00,62.30769230769231,0,0,0
Swaziland,SZ,2020-01-27T00:00:00.000+01:00,50.769230769230774,0,0,0
"Taiwan, Republic of China",TW,2020-04-05T00:00:00.000+02:00,123.84615384615384,8,0,0
Timor-Leste,TL,2020-02-13T00:00:00.000+01:00,70.0,0,0,0
United States of America,US,2020-03-18T00:00:00.000+01:00,103.84615384615384,2777,36,0
Uzbekistan,UZ,2020-03-08T00:00:00.000+01:00,96.15384615384616,0,0,0
Zambia,ZM,2020-03-27T00:00:00.000+01:00,110.76923076923077,6,0,0
