Date,State,Country,Cumulative_cases,Cumulative_death,Daily_cases,Daily_death,Latitude,Longitude,Temperature,Min_temperature,Max_temperature,Wind_speed,Precipitation,Fog_Presence,Population,Population Density/km,Median_Age,Sex_Ratio,Age%_65+,Hospital Beds/1000,Available Beds/1000,Confirmed Cases/1000,Lung Patients (F),Lung Patients (M),Median Age (Years),Life Expectancy (M),Life Expectancy (F),Total_tests_conducted,Out_Travels (mill.),In_travels(mill.),Domestic_Travels (mill.)
27-03-2020,Aruba,Netherlands,33,0,5,0,12.5186,-70.0358,27.78,25.61,31.61,14.7,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.001925897,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
28-03-2020,Aruba,Netherlands,46,0,13,0,12.5186,-70.0358,27.72,25.72,31.39,14.7,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.002684584,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
29-03-2020,Aruba,Netherlands,50,0,4,0,12.5186,-70.0358,28.22,25.89,31.72,19,0.03,0,17134872,508,43,0.98,19.1,4.7,1.175,0.002918026,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
30-03-2020,Aruba,Netherlands,50,0,0,0,12.5186,-70.0358,27,5537.72,5537.72,17.7,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.002918026,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
22-01-2020,Curacao,Netherlands,0,0,-50,0,12.1696,-68.99,26.83,24.78,31,9.2,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
23-01-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,26.17,23.5,30.78,6.4,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
24-01-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,26.28,23,30,5.4,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
25-01-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,26.78,23.28,30.11,5,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
26-01-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.17,25,30,5.4,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
27-01-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.28,24.5,30.72,6.9,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
28-01-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,26.94,24,30.39,6.4,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
29-01-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.22,24,30.28,7.4,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
30-01-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.17,24,31.22,9,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
31-01-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.61,24.28,31.22,11,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
01-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.78,26,30,14.5,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
02-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.44,25.39,30.72,10.4,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
03-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.56,26,30.11,12.5,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
04-02-2020,Curacao,Netherlands,0,0,0,0,12.1696,-68.99,27.22,24.78,30.78,12.1,0,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
